pmid,title,authors,journal,year,doi,cited_by_count,abstract
35964620,A clinical decision support system optimising adjuvant chemotherapy for colorectal cancers by integrating deep learning and pathological staging markers: a development and validation study,"Kleppe A, Skrede OJ, De Raedt S, Hveem TS, Askautrud HA, Jacobsen JE, Church DN, Nesbakken A, Shepherd NA, Novelli M, Kerr R, Liestøl K, Kerr DJ, Danielsen HE.",Lancet Oncol,2022,10.1016/s1470-2045(22)00391-6,0,"The DoMore-v1-CRC marker was recently developed using deep learning and conventional haematoxylin and eosin-stained tissue sections, and was observed to outperform established molecular and morphological markers of patient outcome after primary colorectal cancer resection. The aim of the present study was to develop a clinical decision support system based on DoMore-v1-CRC and pathological staging markers to facilitate individualised selection of adjuvant treatment. We estimated cancer-specific survival in subgroups formed by pathological tumour stage (pT<4 or pT4), pathological nodal stage (pN0, pN1, or pN2), number of lymph nodes sampled (≤12 or >12) if not pN2, and DoMore-v1-CRC classification (good, uncertain, or poor prognosis) in 997 patients with stage II or III colorectal cancer considered to have no residual tumour (R0) from two community-based cohorts in Norway and the UK, and used these data to define three risk groups. An external cohort of 1075 patients with stage II or III R0 colorectal cancer from the QUASAR 2 trial was used for validation; these patients were treated with single-agent capecitabine. The proposed risk stratification system was evaluated using Cox regression analysis. We similarly evaluated a risk stratification system intended to reflect current guidelines and clinical practice. The primary outcome was cancer-specific survival. The new risk stratification system provided a hazard ratio of 10·71 (95% CI 6·39-17·93; p<0·0001) for high-risk versus low-risk patients and 3·06 (1·73-5·42; p=0·0001) for intermediate versus low risk in the primary analysis of the validation cohort. Estimated 3-year cancer-specific survival was 97·2% (95% CI 95·1-98·4; n=445 [41%]) for the low-risk group, 94·8% (91·7-96·7; n=339 [32%]) for the intermediate-risk group, and 77·6% (72·1-82·1; n=291 [27%]) for the high-risk group. The guideline-based risk grouping was observed to be less prognostic and informative (the low-risk group comprised only 142 [13%] of the 1075 patients). Integrating DoMore-v1-CRC and pathological staging markers provided a clinical decision support system that risk stratifies more accurately than its constituent elements, and identifies substantially more patients with stage II and III colorectal cancer with similarly good prognosis as the low-risk group in current guidelines. Avoiding adjuvant chemotherapy in these patients might be safe, and could reduce morbidity, mortality, and treatment costs. The Research Council of Norway."
34160618,Predicting Malignancy in Pediatric Thyroid Nodules: Early Experience With Machine Learning for Clinical Decision Support,"Radebe L, van der Kaay DCM, Wasserman JD, Goldenberg A.",J Clin Endocrinol Metab,2021,10.1210/clinem/dgab435,0,"To develop a machine learning tool to integrate clinical data for the prediction of non-benign thyroid cytology and histology. Papillary thyroid carcinoma is the most common endocrine malignancy. Since most nodules are benign, the challenge for the clinician is to identify those most likely to harbor malignancy while limiting exposure to surgical risks among those with benign nodules. Random forests (augmented to select features based on our clinical measure of interest), in conjunction with interpretable rule sets, were used on demographic, ultrasound, and biopsy data of thyroid nodules from children younger than 18 years at a tertiary pediatric hospital. Accuracy, false-positive rate (FPR), false-negative rate (FNR), and area under the receiver operator curve (AUROC) are reported. Our models predict nonbenign cytology and malignant histology better than historical outcomes. Specifically, we expect a 68.04% improvement in the FPR, 11.90% increase in accuracy, and 24.85% increase in AUROC for biopsy predictions in 67 patients (28 with benign and 39 with nonbenign histology). We expect a 23.22% decrease in FPR, 32.19% increase in accuracy, and 3.84% decrease in AUROC for surgery prediction in 53 patients (42 with benign and 11 with nonbenign histology). This improvement comes at the expense of the FNR, for which we expect 10.27% with malignancy would be discouraged from performing biopsy, and 11.67% from surgery. Given the small number of patients, these improvements are estimates and are not tested on an independent test set. This work presents a first attempt at developing an interpretable machine learning based clinical tool to aid clinicians. Future work will involve sourcing more data and developing probabilistic estimates for predictions."
33301417,"Computing SARS-CoV-2 Infection Risk From Symptoms, Imaging, and Test Data: Diagnostic Model Development","D'Ambrosia C, Christensen H, Aronoff-Spencer E.",J Med Internet Res,2020,10.2196/24478,0,"Assigning meaningful probabilities of SARS-CoV-2 infection risk presents a diagnostic challenge across the continuum of care. The aim of this study was to develop and clinically validate an adaptable, personalized diagnostic model to assist clinicians in ruling in and ruling out COVID-19 in potential patients. We compared the diagnostic performance of probabilistic, graphical, and machine learning models against a previously published benchmark model. We integrated patient symptoms and test data using machine learning and Bayesian inference to quantify individual patient risk of SARS-CoV-2 infection. We trained models with 100,000 simulated patient profiles based on 13 symptoms and estimated local prevalence, imaging, and molecular diagnostic performance from published reports. We tested these models with consecutive patients who presented with a COVID-19-compatible illness at the University of California San Diego Medical Center over the course of 14 days starting in March 2020. We included 55 consecutive patients with fever (n=43, 78%) or cough (n=42, 77%) presenting for ambulatory (n=11, 20%) or hospital care (n=44, 80%). In total, 51% (n=28) were female and 49% (n=27) were aged <60 years. Common comorbidities included diabetes (n=12, 22%), hypertension (n=15, 27%), cancer (n=9, 16%), and cardiovascular disease (n=7, 13%). Of these, 69% (n=38) were confirmed via reverse transcription-polymerase chain reaction (RT-PCR) to be positive for SARS-CoV-2 infection, and 20% (n=11) had repeated negative nucleic acid testing and an alternate diagnosis. Bayesian inference network, distance metric learning, and ensemble models discriminated between patients with SARS-CoV-2 infection and alternate diagnoses with sensitivities of 81.6%-84.2%, specificities of 58.8%-70.6%, and accuracies of 61.4%-71.8%. After integrating imaging and laboratory test statistics with the predictions of the Bayesian inference network, changes in diagnostic uncertainty at each step in the simulated clinical evaluation process were highly sensitive to location, symptom, and diagnostic test choices. Decision support models that incorporate symptoms and available test results can help providers diagnose SARS-CoV-2 infection in real-world settings."
34793655,Predictive Clinical Decision Support System Using Machine Learning and Imaging Biomarkers in Patients With Neurostimulation Therapy: A Pilot Study,"De Andres J, Ten-Esteve A, Harutyunyan A, Romero-Garcia CS, Fabregat-Cid G, Asensio-Samper JM, Alberich-Bayarri A, Marti-Bonmati L.",Pain Physician,2021,,0,"Chronic pain is correlated with alterations in brain structure and function. The selection process for the ideal candidate for spinal cord stimulation (SCS) therapy is based on functional variables analysis and pain evaluation scores. In addition to the difficulties involved in the initial selection of patients and the predictive analysis of the trial phase, the large rate of explants is one of the most important concerns in the analysis of the suitability of implanted candidates. To investigate the usefulness of imaging biomarkers, functional connectivity (FC) and volumetry of the whole brain in patients with Failed back surgery syndrome (FBSS) and to create a clinical patient-based decision support system (CDSS) combining neuroimaging and clinical data for predicting the effectiveness of neurostimulation therapy after a trial phase. A prospective, consecutive, observational, single center study. The Multidisciplinary Pain Management Department of the General University Hospital in Valencia, Spain. A prospective, consecutive, and observational single-center study. Using Resting-state functional magnetic resonance imaging (rs-fMRI) and Region of interest (ROI) to ROI analysis, we compared the functional connectivity between regions to detect differences in FC and volume changes. Basal magnetic resonance images were obtained in a 1.5T system and clinical variables were collected twice, at the basal condition and at 6-months post-SCS implant. We also conducted a seed-to-voxel analysis with 9 items as seed-areas characterizing the functional connectivity networks. A decreased in 10 units in the Pain Detect Questionnaire (PD-Q) score was established to define the subgroup of Responders Group (R-G) to neurostimulation therapy. The clinical variables collected and the imaging biomarkers obtained (FC and volumes) were tested on a set of 6 machine learning approaches in an effort to find the best classifier system for predicting the effectiveness of the neurostimulator. Twenty-four patients were analyzed and only seven were classified in the R-G. Volumetric differences were found in the left putamen, F = 34.06, P = 0.02. Four pairwise brain areas showed statistical differences in the rs-fMRI including the right insular cortex. Linear Discriminant Analysis showed the best performance for building the CDSS combining clinical variables and significant imaging biomarkers, the prediction increased diagnostic accuracy in the R-G patients from 29% in current practice to 96% of long-term success. These findings confirm a major role of the left putamen and the four pairs of brain regions in FBBS patients and suggest that a CDSS would be able to select patients susceptible to benefitting from SCS therapy adding imaging biomarkers."
34471257,Machine-learning algorithm to predict multidisciplinary team treatment recommendations in the management of basal cell carcinoma,"Andrew TW, Hamnett N, Roy I, Garioch J, Nobes J, Moncrieff MD.",Br J Cancer,2022,10.1038/s41416-021-01506-7,0,"Basal cell carcinoma (BCC) is the most common human cancer. Facial BCCs most commonly occur on the nose and the management of these lesions is particularly complex, given the functional and complex implications of treatment. Multidisciplinary team (MDT) meetings are routinely held to integrate expertise from dermatologists, surgeons, oncologists, radiologists, pathologists and allied health professionals. The aim of this research was to develop a supervised machine-learning algorithm to predict MDT recommendations for nasal BCC to potentially reduce MDT caseload, provide automatic decision support and permit data audit in a health service context. The study population included all consecutive patients who were discussed at skin cancer-specialised MDT (SSMDT) with a diagnosis of nasal BCC between January 1, 2015 and December 31, 2015. We conducted analyses for gender, age, anatomical location, histological subtype, tumour size, tumour recurrence, anticoagulation, pacemaker, immunosuppressants and therapeutic modalities (Mohs surgery, conventional excision or radiotherapy). We used S-statistic computing language to develop a supervised machine-learning algorithm. We found that 37.5% of patients could be reliably predicted to be triaged to Mohs micrographic surgery (MMS), based on tumour location and age. Similarly, the choice of conventional treatment (surgical excision or radiotherapy) by the MDT could be reliably predicted based on the patient's age, tumour phenotype and lesion size. Accordingly, the algorithm reliably predicted the MDT decision outcome of 45.1% of nasal BCCs. Our study suggests that the machine-learning approach is a potentially useful tool for predicting MDT decisions for MMS vs conventional surgery or radiotherapy for a significant group of patients. We suggest that utilising this algorithm gives the MDT more time to consider more complex patients, where multiple factors, including recurrence, financial costs and cosmetic outcome, contribute to the final decision, but cannot be reliably predicted to determine that outcome. This approach has the potential to reduce the burden and improve the efficiency of the specialist skin MDT and, in turn, improve patient care, reduce waiting times and reduce the financial burden. Such an algorithm would need to be updated regularly to take into account any changes in patient referral patterns, treatment options or local clinical expertise. lPLAS_20-21_A08."
41460893,Optimized therapeutic drug monitoring: the role of machine learning models,"Sayadi H, Fromage Y, Labriffe M, Codde C, Monchaud C, Marquet P, Ponthier L, Woillard JB.",Expert Rev Clin Pharmacol,2026,10.1080/17512433.2025.2611431,0,"Traditional therapeutic drug monitoring (TDM) faces limitations in accuracy and adaptability, often failing to optimize therapy for complex patients. Machine learning (ML) is emerging as a powerful tool to overcome these challenges, offering a data-driven paradigm to enhance therapeutic outcomes and minimize toxicity for drugs with narrow therapeutic indices. This review synthesizes the evolution of ML in TDM. We cover foundational models that predict drug exposure from sparse data using either real-world or simulation-based training. We then explore the extension of these techniques to proactive first-dose optimization and the recent development of hybrid models, which integrate the physiological interpretability of population pharmacokinetic frameworks with the corrective power of ML. The future of TDM lies not in replacing mechanistic models, but in their convergence with ML. While promising, clinical translation requires overcoming critical barriers in data access, model interpretability, and workflow integration. The long-term trajectory points toward dynamic Digital Twins capable of forecasting patient-specific benefit-risk profiles. Ultimately, validated hybrid tools embedded in clinical decision support systems could establish proactive, individualized dosing as the new standard of care in personalized pharmacotherapy."
39231422,An Advanced Machine Learning Model for a Web-Based Artificial Intelligence-Based Clinical Decision Support System Application: Model Development and Validation Study,"Lin TH, Chung HY, Jian MJ, Chang CK, Perng CL, Liao GS, Yu JC, Dai MS, Yu CP, Shang HS.",J Med Internet Res,2024,10.2196/56022,0,"Breast cancer is a leading global health concern, necessitating advancements in recurrence prediction and management. The development of an artificial intelligence (AI)-based clinical decision support system (AI-CDSS) using ChatGPT addresses this need with the aim of enhancing both prediction accuracy and user accessibility. This study aims to develop and validate an advanced machine learning model for a web-based AI-CDSS application, leveraging the question-and-answer guidance capabilities of ChatGPT to enhance data preprocessing and model development, thereby improving the prediction of breast cancer recurrence. This study focused on developing an advanced machine learning model by leveraging data from the Tri-Service General Hospital breast cancer registry of 3577 patients (2004-2016). As a tertiary medical center, it accepts referrals from four branches-3 branches in the northern region and 1 branch on an offshore island in our country-that manage chronic diseases but refer complex surgical cases, including breast cancer, to the main center, enriching our study population's diversity. Model training used patient data from 2004 to 2012, with subsequent validation using data from 2013 to 2016, ensuring comprehensive assessment and robustness of our predictive models. ChatGPT is integral to preprocessing and model development, aiding in hormone receptor categorization, age binning, and one-hot encoding. Techniques such as the synthetic minority oversampling technique address the imbalance of data sets. Various algorithms, including light gradient-boosting machine, gradient boosting, and extreme gradient boosting, were used, and their performance was evaluated using metrics such as the area under the curve, accuracy, sensitivity, and F1-score. The light gradient-boosting machine model demonstrated superior performance, with an area under the curve of 0.80, followed closely by the gradient boosting and extreme gradient boosting models. The web interface of the AI-CDSS tool was effectively tested in clinical decision-making scenarios, proving its use in personalized treatment planning and patient involvement. The AI-CDSS tool, enhanced by ChatGPT, marks a significant advancement in breast cancer recurrence prediction, offering a more individualized and accessible approach for clinicians and patients. Although promising, further validation in diverse clinical settings is recommended to confirm its efficacy and expand its use."
26262127,Identifying Patients with Depression Using Free-text Clinical Documents,"Zhou L, Baughman AW, Lei VJ, Lai KH, Navathe AS, Chang F, Sordo M, Topaz M, Zhong F, Murrali M, Navathe S, Rocha RA.",Stud Health Technol Inform,2015,,0,"About 1 in 10 adults are reported to exhibit clinical depression and the associated personal, societal, and economic costs are significant. In this study, we applied the MTERMS NLP system and machine learning classification algorithms to identify patients with depression using discharge summaries. Domain experts reviewed both the training and test cases, and classified these cases as depression with a high, intermediate, and low confidence. For depression cases with high confidence, all of the algorithms we tested performed similarly, with MTERMS' knowledge-based decision tree slightly better than the machine learning classifiers, achieving an F-measure of 89.6%. MTERMS also achieved the highest F-measure (70.6%) on intermediate confidence cases. The RIPPER rule learner was the best performing machine learning method, with an F-measure of 70.0%, and a higher precision but lower recall than MTERMS. The proposed NLP-based approach was able to identify a significant portion of the depression cases (about 20%) that were not on the coded diagnosis list."
29216923,Supervised learning for infection risk inference using pathology data,"Hernandez B, Herrero P, Rawson TM, Moore LSP, Evans B, Toumazou C, Holmes AH, Georgiou P.",BMC Med Inform Decis Mak,2017,10.1186/s12911-017-0550-1,0,"Antimicrobial Resistance is threatening our ability to treat common infectious diseases and overuse of antimicrobials to treat human infections in hospitals is accelerating this process. Clinical Decision Support Systems (CDSSs) have been proven to enhance quality of care by promoting change in prescription practices through antimicrobial selection advice. However, bypassing an initial assessment to determine the existence of an underlying disease that justifies the need of antimicrobial therapy might lead to indiscriminate and often unnecessary prescriptions. From pathology laboratory tests, six biochemical markers were selected and combined with microbiology outcomes from susceptibility tests to create a unique dataset with over one and a half million daily profiles to perform infection risk inference. Outliers were discarded using the inter-quartile range rule and several sampling techniques were studied to tackle the class imbalance problem. The first phase selects the most effective and robust model during training using ten-fold stratified cross-validation. The second phase evaluates the final model after isotonic calibration in scenarios with missing inputs and imbalanced class distributions. More than 50% of infected profiles have daily requested laboratory tests for the six biochemical markers with very promising infection inference results: area under the receiver operating characteristic curve (0.80-0.83), sensitivity (0.64-0.75) and specificity (0.92-0.97). Standardization consistently outperforms normalization and sensitivity is enhanced by using the SMOTE sampling technique. Furthermore, models operated without noticeable loss in performance if at least four biomarkers were available. The selected biomarkers comprise enough information to perform infection risk inference with a high degree of confidence even in the presence of incomplete and imbalanced data. Since they are commonly available in hospitals, Clinical Decision Support Systems could benefit from these findings to assist clinicians in deciding whether or not to initiate antimicrobial therapy to improve prescription practices."
38531676,Preparing for the bedside-optimizing a postpartum depression risk prediction model for clinical implementation in a health system,"Liu Y, Joly R, Reading Turchioe M, Benda N, Hermann A, Beecy A, Pathak J, Zhang Y.",J Am Med Inform Assoc,2024,10.1093/jamia/ocae056,0,"We developed and externally validated a machine-learning model to predict postpartum depression (PPD) using data from electronic health records (EHRs). Effort is under way to implement the PPD prediction model within the EHR system for clinical decision support. We describe the pre-implementation evaluation process that considered model performance, fairness, and clinical appropriateness. We used EHR data from an academic medical center (AMC) and a clinical research network database from 2014 to 2020 to evaluate the predictive performance and net benefit of the PPD risk model. We used area under the curve and sensitivity as predictive performance and conducted a decision curve analysis. In assessing model fairness, we employed metrics such as disparate impact, equal opportunity, and predictive parity with the White race being the privileged value. The model was also reviewed by multidisciplinary experts for clinical appropriateness. Lastly, we debiased the model by comparing 5 different debiasing approaches of fairness through blindness and reweighing. We determined the classification threshold through a performance evaluation that prioritized sensitivity and decision curve analysis. The baseline PPD model exhibited some unfairness in the AMC data but had a fair performance in the clinical research network data. We revised the model by fairness through blindness, a debiasing approach that yielded the best overall performance and fairness, while considering clinical appropriateness suggested by the expert reviewers. The findings emphasize the need for a thorough evaluation of intervention-specific models, considering predictive performance, fairness, and appropriateness before clinical implementation."
31044701,Ethical challenges of machine learning and deep learning algorithms,Prabhu SP.,Lancet Oncol,2019,10.1016/s1470-2045(19)30230-x,0,
29260217,Benefits and Risks of Machine Learning Decision Support Systems,"Berner ES, Ozaydin B.",JAMA,2017,10.1001/jama.2017.16619,0,
29260216,Benefits and Risks of Machine Learning Decision Support Systems,"Fogel AL, Kvedar JC.",JAMA,2017,10.1001/jama.2017.16615,0,
29260222,Benefits and Risks of Machine Learning Decision Support Systems-Reply,"Cabitza F, Rasoini R, Gensini GF.",JAMA,2017,10.1001/jama.2017.16635,0,
29260218,Benefits and Risks of Machine Learning Decision Support Systems,"Lasko TA, Walsh CG, Malin B.",JAMA,2017,10.1001/jama.2017.16623,0,
36679786,Comparative Study of Fuzzy Rule-Based Classifiers for Medical Applications,Czmil A.,Sensors (Basel),2023,10.3390/s23020992,0,"The use of machine learning in medical decision support systems can improve diagnostic accuracy and objectivity for clinical experts. In this study, we conducted a comparison of 16 different fuzzy rule-based algorithms applied to 12 medical datasets and real-world data. The results of this comparison showed that the best performing algorithms in terms of average results of Matthews correlation coefficient (MCC), area under the curve (AUC), and accuracy (ACC) was a classifier based on fuzzy logic and gene expression programming (GPR), repeated incremental pruning to produce error reduction (Ripper), and ordered incremental genetic algorithm (OIGA), respectively. We also analyzed the number and size of the rules generated by each algorithm and provided examples to objectively evaluate the utility of each algorithm in clinical decision support. The shortest and most interpretable rules were generated by 1R, GPR, and C45Rules-C. Our research suggests that GPR is capable of generating concise and interpretable rules while maintaining good classification performance, and it may be a valuable algorithm for generating rules from medical data."
34030088,Developing a stroke alert trigger for clinical decision support at emergency triage using machine learning,"Sung SF, Hung LC, Hu YH.",Int J Med Inform,2021,10.1016/j.ijmedinf.2021.104505,0,"Acute stroke is an urgent medical condition that requires immediate assessment and treatment. Prompt identification of patients with suspected stroke at emergency department (ED) triage followed by timely activation of code stroke systems is the key to successful management of stroke. While false negative detection of stroke may prevent patients from receiving optimal treatment, excessive false positive alarms will substantially burden stroke neurologists. This study aimed to develop a stroke-alert trigger to identify patients with suspected stroke at ED triage. Patients who arrived at the ED within 12 h of symptom onset and were suspected of a stroke or transient ischemic attack or triaged with a stroke-related symptom were included. Clinical features at ED triage were collected, including the presenting complaint, triage level, self-reported medical history (hypertension, diabetes, hyperlipidemia, heart disease, and prior stroke), vital signs, and presence of atrial fibrillation. Three rule-based algorithms, ie, Face Arm Speech Test (FAST) and two flavors of Balance, Eyes, FAST (BE-FAST), and six machine learning (ML) techniques with various resampling methods were used to build classifiers for identification of patients with suspected stroke. Logistic regression (LR) was used to find important features. The study population consisted of 1361 patients. The values of area under the precision-recall curve (AUPRC) were 0.737, 0.710, and 0.562 for the FAST, BE-FAST-1, and BE-FAST-2 models, respectively. The values of AUPRC for the top three ML models were 0.787 for classification and regression tree with undersampling, 0.783 for LR with synthetic minority oversampling technique (SMOTE), and 0.782 for LR with class weighting. Among the ML models, logistic regression and random forest models in general achieved higher values of AUPRC, in particular in those with class weighting or SMOTE to handle class imbalance problem. In addition to the presenting complaint and triage level, age, diastolic blood pressure, body temperature, and pulse rate, were also important features for developing a stroke-alert trigger. ML techniques significantly improved the performance of prediction models for identification of patients with suspected stroke. Such ML models can be embedded in the electronic triage system for clinical decision support at ED triage."
39121529,A pre-trained language model for emergency department intervention prediction using routine physiological data and clinical narratives,"Huang TY, Chong CF, Lin HY, Chen TY, Chang YC, Lin MC.",Int J Med Inform,2024,10.1016/j.ijmedinf.2024.105564,0,"The urgency and complexity of emergency room (ER) settings require precise and swift decision-making processes for patient care. Ensuring the timely execution of critical examinations and interventions is vital for reducing diagnostic errors, but the literature highlights a need for innovative approaches to optimize diagnostic accuracy and patient outcomes. In response, our study endeavors to create predictive models for timely examinations and interventions by leveraging the patient's symptoms and vital signs recorded during triage, and in so doing, augment traditional diagnostic methodologies. Focusing on four key areas-medication dispensing, vital interventions, laboratory testing, and emergency radiology exams, the study employed Natural Language Processing (NLP) and seven advanced machine learning techniques. The research was centered around the innovative use of BioClinicalBERT, a state-of-the-art NLP framework. BioClinicalBERT emerged as the superior model, outperforming others in predictive accuracy. The integration of physiological data with patient narrative symptoms demonstrated greater effectiveness compared to models based solely on textual data. The robustness of our approach was confirmed by an Area Under the Receiver Operating Characteristic curve (AUROC) score of 0.9. The findings of our study underscore the feasibility of establishing a decision support system for emergency patients, targeting timely interventions and examinations based on a nuanced analysis of symptoms. By using an advanced natural language processing technique, our approach shows promise for enhancing diagnostic accuracy. However, the current model is not yet fully mature for direct implementation into daily clinical practice. Recognizing the imperative nature of precision in the ER environment, future research endeavors must focus on refining and expanding predictive models to include detailed timely examinations and interventions. Although the progress achieved in this study represents an encouraging step towards a more innovative and technology-driven paradigm in emergency care, full clinical integration warrants further exploration and validation."
34836524,A machine learning based two-stage clinical decision support system for predicting patients' discontinuation from opioid use disorder treatment: retrospective observational study,"Hasan MM, Young GJ, Shi J, Mohite P, Young LD, Weiner SG, Noor-E-Alam M.",BMC Med Inform Decis Mak,2021,10.1186/s12911-021-01692-7,0,"Buprenorphine is a widely used treatment option for patients with opioid use disorder (OUD). Premature discontinuation from this treatment has many negative health and societal consequences. To develop and evaluate a machine learning based two-stage clinical decision-making framework for predicting which patients will discontinue OUD treatment within less than a year. The proposed framework performs such prediction in two stages: (i) at the time of initiating the treatment, and (ii) after two/three months following treatment initiation. For this retrospective observational analysis, we utilized Massachusetts All Payer Claims Data (MA APCD) from the year 2013 to 2015. Study sample included 5190 patients who were commercially insured, initiated buprenorphine treatment between January and December 2014, and did not have any buprenorphine prescription at least one year prior to the date of treatment initiation in 2014. Treatment discontinuation was defined as at least two consecutive months without a prescription for buprenorphine. Six machine learning models (i.e., logistic regression, decision tree, random forest, extreme-gradient boosting, support vector machine, and artificial neural network) were tested using a five-fold cross validation on the input data. The first-stage models used patients' demographic information. The second-stage models included information on medication adherence during the early phase of treatment based on the proportion of days covered (PDC) measure. A substantial percentage of patients (48.7%) who started on buprenorphine discontinued the treatment within one year. The area under receiving operating characteristic curve (C-statistic) for the first stage models varied within a range of 0.55 to 0.59. The inclusion of knowledge regarding patients' adherence at the early treatment phase in terms of two-months and three-months PDC resulted in a statistically significant increase in the models' discriminative power (p-value < 0.001) based on the C-statistic. We also constructed interpretable decision classification rules using the decision tree model. Machine learning models can predict which patients are most at-risk of premature treatment discontinuation with reasonable discriminative power. The proposed machine learning framework can be used as a tool to help inform a clinical decision support system following further validation. This can potentially help prescribers allocate limited healthcare resources optimally among different groups of patients based on their vulnerability to treatment discontinuation and design personalized support systems for improving patients' long-term adherence to OUD treatment."
38061187,Predicting post-discharge complications in cardiothoracic surgery: A clinical decision support system to optimize remote patient monitoring resources,"Santos R, Ribeiro B, Sousa I, Santos J, Guede-Fernández F, Dias P, Carreiro AV, Gamboa H, Coelho P, Fragata J, Londral A.",Int J Med Inform,2024,10.1016/j.ijmedinf.2023.105307,0,"Cardiac surgery patients are highly prone to severe complications post-discharge. Close follow-up through remote patient monitoring can help detect adverse outcomes earlier or prevent them, closing the gap between hospital and home care. However, equipment is limited due to economic and human resource constraints. This issue raises the need for efficient risk estimation to provide clinicians with insights into the potential benefit of remote monitoring for each patient. Standard models, such as the EuroSCORE, predict the mortality risk before the surgery. While these are used and validated in real settings, the models lack information collected during or following the surgery, determinant to predict adverse outcomes occurring further in the future. This paper proposes a Clinical Decision Support System based on Machine Learning to estimate the risk of severe complications within 90 days following cardiothoracic surgery discharge, an innovative objective underexplored in the literature. Health records from a cardiothoracic surgery department regarding 5 045 patients (60.8% male) collected throughout ten years were used to train predictive models. Clinicians' insights contributed to improving data preparation and extending traditional pipeline optimization techniques, addressing medical Artificial Intelligence requirements. Two separate test sets were used to evaluate the generalizability, one derived from a patient-grouped 70/30 split and another including all surgeries from the last available year. The achieved Area Under the Receiver Operating Characteristic curve on these test sets was 69.5% and 65.3%, respectively. Also, additional testing was implemented to simulate a real-world use case considering the weekly distribution of remote patient monitoring resources post-discharge. Compared to the random resource allocation, the selection of patients with respect to the outputs of the proposed model was proven beneficial, as it led to a higher number of high-risk patients receiving remote monitoring equipment."
39026425,Clinical decision support using machine learning and cardiac troponin for the diagnosis of myocardial infarction,"Than MP, Pickering JW, Mair J, Mills NL and Study Group on Biomarkers of the Association for Acute CardioVascular Care of the ESC.",Eur Heart J Acute Cardiovasc Care,2024,10.1093/ehjacc/zuae085,0,
38167319,"Adolescent, parent, and provider attitudes toward a machine learning based clinical decision support system for selecting treatment for youth depression","Gunlicks-Stoessel M, Liu Y, Parkhill C, Morrell N, Choy-Brown M, Mehus C, Hetler J, August G.",BMC Med Inform Decis Mak,2024,10.1186/s12911-023-02410-1,0,"Machine learning based clinical decision support systems (CDSSs) have been proposed as a means of advancing personalized treatment planning for disorders, such as depression, that have a multifaceted etiology, course, and symptom profile. However, machine learning based models for treatment selection are rare in the field of psychiatry. They have also not yet been translated for use in clinical practice. Understanding key stakeholder attitudes toward machine learning based CDSSs is critical for developing plans for their implementation that promote uptake by both providers and families. In Study 1, a prototype machine learning based Clinical Decision Support System for Youth Depression (CDSS-YD) was demonstrated to focus groups of adolescents with a diagnosis of depression (n = 9), parents (n = 11), and behavioral health providers (n = 8). Qualitative analysis was used to assess their attitudes towards the CDSS-YD. In Study 2, behavioral health providers were trained in the use of the CDSS-YD and they utilized the CDSS-YD in a clinical encounter with 6 adolescents and their parents as part of their treatment planning discussion. Following the appointment, providers, parents, and adolescents completed a survey about their attitudes regarding the use of the CDSS-YD. All stakeholder groups viewed the CDSS-YD as an easy to understand and useful tool for making personalized treatment decisions, and families and providers were able to successfully use the CDSS-YD in clinical encounters. Parents and adolescents viewed their providers as having a critical role in the use the CDSS-YD, and this had implications for the perceived trustworthiness of the CDSS-YD. Providers reported that clinic productivity metrics would be the primary barrier to CDSS-YD implementation, with the creation of protected time for training, preparation, and use as a key facilitator. Machine learning based CDSSs, if proven effective, have the potential to be widely accepted tools for personalized treatment planning. Successful implementation will require addressing the system-level barrier of having sufficient time and energy to integrate it into practice."
31796483,"Machine learning of physiological waveforms and electronic health record data to predict, diagnose and treat haemodynamic instability in surgical patients: protocol for a retrospective study","Cannesson M, Hofer I, Rinehart J, Lee C, Subramaniam K, Baldi P, Dubrawski A, Pinsky MR.",BMJ Open,2019,10.1136/bmjopen-2019-031988,0,"About 42 million surgeries are performed annually in the USA. While the postoperative mortality is less than 2%, 12% of all patients in the high-risk surgery group account for 80% of postoperative deaths. New onset of haemodynamic instability is common in surgical patients and its delayed treatment leads to increased morbidity and mortality. The goal of this proposal is to develop, validate and test real-time intraoperative risk prediction tools based on clinical data and high-fidelity physiological waveforms to predict haemodynamic instability during surgery. We will initiate our work using an existing annotated intraoperative database from the University of California Irvine, including clinical and high-fidelity waveform data. These data will be used for the training and development of the machine learning model (Carnegie Mellon University) that will then be tested on prospectively collected database (University of California Los Angeles). Simultaneously, we will use existing knowledge of haemodynamic instability patterns derived from our intensive care unit cohorts, medical information mart for intensive care II data, University of California Irvine data and animal studies to create smart alarms and graphical user interface for a clinical decision support. Using machine learning, we will extract a core dataset, which characterises the signatures of normal intraoperative variability, various haemodynamic instability aetiologies and variable responses to resuscitation. We will then employ clinician-driven iterative design to create a clinical decision support user interface, and evaluate its effect in simulated high-risk surgeries. We will publish the results in a peer-reviewed publication and will present this work at professional conferences for the anaesthesiology and computer science communities. Patient-level data will be made available within 6 months after publication of the primary manuscript. The study has been approved by University of California, Los Angeles Institutional review board. (IRB #19-0 00 354)."
